session_id,event_id,event_sequence,timestamp_utc,event_type,payment_method,currency,country,processor,status,decline_code,device_type,browser,amount,duration_ms
ses_0570,evt_003520,1,2026-09-09T23:26:12Z,checkout_initiated,card_visa,SGD,Singapore,gateway_alpha,started,,mobile,Chrome,82.99,1554
ses_0570,evt_003521,2,2026-09-09T23:26:23Z,method_selected,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,82.99,325
ses_0570,evt_003522,3,2026-09-09T23:26:31Z,details_entered,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,82.99,1645
ses_0570,evt_003523,4,2026-09-09T23:26:33Z,authorization_requested,card_visa,SGD,Singapore,gateway_alpha,submitted,,mobile,Chrome,82.99,833
ses_0570,evt_003524,5,2026-09-09T23:26:41Z,3ds_redirect,card_visa,SGD,Singapore,gateway_alpha,redirected,,mobile,Chrome,82.99,4487
ses_0570,evt_003525,6,2026-09-09T23:26:45Z,3ds_completed,card_visa,SGD,Singapore,gateway_alpha,success,,mobile,Chrome,82.99,3087
ses_0570,evt_003526,7,2026-09-09T23:26:47Z,authorization_response,card_visa,SGD,Singapore,gateway_alpha,failed,invalid_card,mobile,Chrome,82.99,1266
ses_0571,evt_003527,1,2026-09-02T20:54:04Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Safari,137.20,1619
ses_0571,evt_003528,2,2026-09-02T20:54:12Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Safari,137.20,1576
ses_0571,evt_003529,3,2026-09-02T20:54:22Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Safari,137.20,1096
ses_0571,evt_003530,4,2026-09-02T20:54:26Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,mobile,Safari,137.20,1664
ses_0571,evt_003531,5,2026-09-02T20:54:36Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,mobile,Safari,137.20,716
ses_0571,evt_003532,6,2026-09-02T20:54:46Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,mobile,Safari,137.20,1451
ses_0572,evt_003533,1,2026-09-01T02:00:00Z,checkout_initiated,card_visa,USD,Cross-border,gateway_alpha,started,,desktop,Chrome,419.06,1383
ses_0572,evt_003534,2,2026-09-01T02:00:07Z,method_selected,card_visa,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,419.06,1373
ses_0572,evt_003535,3,2026-09-01T02:00:16Z,details_entered,card_visa,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,419.06,999
ses_0572,evt_003536,4,2026-09-01T02:00:19Z,authorization_requested,card_visa,USD,Cross-border,gateway_alpha,submitted,,desktop,Chrome,419.06,1424
ses_0572,evt_003537,5,2026-09-01T02:00:25Z,authorization_response,card_visa,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,419.06,391
ses_0572,evt_003538,6,2026-09-01T02:00:34Z,payment_completed,card_visa,USD,Cross-border,gateway_alpha,success,,desktop,Chrome,419.06,1770
ses_0573,evt_003539,1,2026-09-06T23:54:41Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Chrome,280.80,201
ses_0573,evt_003540,2,2026-09-06T23:54:47Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,280.80,316
ses_0573,evt_003541,3,2026-09-06T23:54:55Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,280.80,1706
ses_0573,evt_003542,4,2026-09-06T23:55:00Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Chrome,280.80,1094
ses_0573,evt_003543,5,2026-09-06T23:55:05Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,280.80,983
ses_0573,evt_003544,6,2026-09-06T23:55:16Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,280.80,1106
ses_0574,evt_003545,1,2026-09-06T17:02:47Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_alpha,started,,desktop,Chrome,60.48,1725
ses_0574,evt_003546,2,2026-09-06T17:02:53Z,method_selected,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,60.48,1749
ses_0574,evt_003547,3,2026-09-06T17:02:58Z,details_entered,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,60.48,933
ses_0574,evt_003548,4,2026-09-06T17:03:09Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_alpha,submitted,,desktop,Chrome,60.48,1569
ses_0574,evt_003549,5,2026-09-06T17:03:19Z,3ds_redirect,card_mastercard,PHP,Philippines,gateway_alpha,redirected,,desktop,Chrome,60.48,8308
ses_0574,evt_003550,6,2026-09-06T17:03:39Z,3ds_completed,card_mastercard,PHP,Philippines,gateway_alpha,abandoned,3ds_abandoned,desktop,Chrome,60.48,9644
ses_0575,evt_003551,1,2026-09-05T22:40:23Z,checkout_initiated,bank_transfer_local,PHP,Philippines,bank_rail,started,,mobile,Safari,472.57,260
ses_0575,evt_003552,2,2026-09-05T22:40:25Z,method_selected,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,472.57,1479
ses_0575,evt_003553,3,2026-09-05T22:40:29Z,details_entered,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,472.57,1737
ses_0575,evt_003554,4,2026-09-05T22:40:39Z,authorization_requested,bank_transfer_local,PHP,Philippines,bank_rail,submitted,,mobile,Safari,472.57,1437
ses_0575,evt_003555,5,2026-09-05T22:40:44Z,authorization_response,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,472.57,1756
ses_0575,evt_003556,6,2026-09-05T22:40:46Z,payment_completed,bank_transfer_local,PHP,Philippines,bank_rail,success,,mobile,Safari,472.57,1067
ses_0576,evt_003557,1,2026-09-06T12:27:02Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_alpha,started,,mobile,Chrome,135.95,923
ses_0576,evt_003558,2,2026-09-06T12:27:12Z,method_selected,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,135.95,837
ses_0576,evt_003559,3,2026-09-06T12:27:17Z,details_entered,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,135.95,347
ses_0576,evt_003560,4,2026-09-06T12:27:27Z,authorization_requested,card_mastercard,KES,Kenya,gateway_alpha,submitted,,mobile,Chrome,135.95,1501
ses_0576,evt_003561,5,2026-09-06T12:27:42Z,3ds_redirect,card_mastercard,KES,Kenya,gateway_alpha,redirected,,mobile,Chrome,135.95,4629
ses_0576,evt_003562,6,2026-09-06T12:27:51Z,3ds_completed,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,135.95,3998
ses_0576,evt_003563,7,2026-09-06T12:27:54Z,authorization_response,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,135.95,764
ses_0576,evt_003564,8,2026-09-06T12:28:02Z,payment_completed,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,135.95,1337
ses_0577,evt_003565,1,2026-09-09T14:46:39Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_alpha,started,,desktop,Safari,477.39,1734
ses_0577,evt_003566,2,2026-09-09T14:46:47Z,method_selected,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Safari,477.39,1013
ses_0577,evt_003567,3,2026-09-09T14:46:55Z,details_entered,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Safari,477.39,1040
ses_0577,evt_003568,4,2026-09-09T14:46:58Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_alpha,submitted,,desktop,Safari,477.39,1662
ses_0577,evt_003569,5,2026-09-09T14:47:08Z,3ds_redirect,card_mastercard,PHP,Philippines,gateway_alpha,redirected,,desktop,Safari,477.39,2832
ses_0577,evt_003570,6,2026-09-09T14:47:18Z,3ds_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Safari,477.39,4700
ses_0577,evt_003571,7,2026-09-09T14:47:29Z,authorization_response,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Safari,477.39,381
ses_0577,evt_003572,8,2026-09-09T14:47:40Z,payment_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Safari,477.39,1439
ses_0578,evt_003573,1,2026-09-14T13:12:03Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Safari,438.44,721
ses_0578,evt_003574,2,2026-09-14T13:12:13Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Safari,438.44,1496
ses_0578,evt_003575,3,2026-09-14T13:12:16Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Safari,438.44,1665
ses_0578,evt_003576,4,2026-09-14T13:12:18Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,mobile,Safari,438.44,269
ses_0578,evt_003577,5,2026-09-14T13:12:21Z,authorization_response,gcash,PHP,Philippines,wallet_hub,failed,invalid_card,mobile,Safari,438.44,1394
ses_0579,evt_003578,1,2026-09-07T04:49:19Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Chrome,134.17,1549
ses_0579,evt_003579,2,2026-09-07T04:49:24Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,134.17,1270
ses_0579,evt_003580,3,2026-09-07T04:49:30Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,134.17,1092
ses_0579,evt_003581,4,2026-09-07T04:49:38Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,mobile,Chrome,134.17,816
ses_0579,evt_003582,5,2026-09-07T04:49:48Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,134.17,1777
ses_0579,evt_003583,6,2026-09-07T04:49:53Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,134.17,463
ses_0580,evt_003584,1,2026-09-09T19:53:21Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_beta,started,,desktop,Chrome,294.61,475
ses_0580,evt_003585,2,2026-09-09T19:53:23Z,method_selected,card_mastercard,KES,Kenya,gateway_beta,success,,desktop,Chrome,294.61,871
ses_0580,evt_003586,3,2026-09-09T19:53:34Z,details_entered,card_mastercard,KES,Kenya,gateway_beta,success,,desktop,Chrome,294.61,561
ses_0580,evt_003587,4,2026-09-09T19:53:46Z,authorization_requested,card_mastercard,KES,Kenya,gateway_beta,submitted,,desktop,Chrome,294.61,1757
ses_0580,evt_003588,5,2026-09-09T19:53:57Z,3ds_redirect,card_mastercard,KES,Kenya,gateway_beta,redirected,,desktop,Chrome,294.61,3279
ses_0580,evt_003589,6,2026-09-09T19:54:08Z,3ds_completed,card_mastercard,KES,Kenya,gateway_beta,success,,desktop,Chrome,294.61,3878
ses_0580,evt_003590,7,2026-09-09T19:54:19Z,authorization_response,card_mastercard,KES,Kenya,gateway_beta,success,,desktop,Chrome,294.61,451
ses_0580,evt_003591,8,2026-09-09T19:54:27Z,payment_completed,card_mastercard,KES,Kenya,gateway_beta,success,,desktop,Chrome,294.61,990
ses_0581,evt_003592,1,2026-09-05T17:41:34Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Chrome,371.31,598
ses_0581,evt_003593,2,2026-09-05T17:41:38Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,371.31,1576
ses_0581,evt_003594,3,2026-09-05T17:41:42Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Chrome,371.31,1588
ses_0581,evt_003595,4,2026-09-05T17:41:49Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Chrome,371.31,1289
ses_0581,evt_003596,5,2026-09-05T17:41:56Z,authorization_response,gcash,PHP,Philippines,wallet_hub,failed,insufficient_funds,desktop,Chrome,371.31,559
ses_0582,evt_003597,1,2026-09-11T04:57:29Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,desktop,Safari,279.13,1193
ses_0582,evt_003598,2,2026-09-11T04:57:34Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,279.13,1712
ses_0582,evt_003599,3,2026-09-11T04:57:42Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,279.13,264
ses_0582,evt_003600,4,2026-09-11T04:57:47Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,desktop,Safari,279.13,458
ses_0582,evt_003601,5,2026-09-11T04:57:56Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,279.13,1450
ses_0582,evt_003602,6,2026-09-11T04:58:03Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,desktop,Safari,279.13,586
ses_0583,evt_003603,1,2026-09-13T17:14:26Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_alpha,started,,desktop,Chrome,339.09,1545
ses_0583,evt_003604,2,2026-09-13T17:14:37Z,method_selected,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Chrome,339.09,1136
ses_0583,evt_003605,3,2026-09-13T17:14:47Z,details_entered,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Chrome,339.09,1172
ses_0583,evt_003606,4,2026-09-13T17:14:50Z,authorization_requested,card_mastercard,KES,Kenya,gateway_alpha,submitted,,desktop,Chrome,339.09,1395
ses_0583,evt_003607,5,2026-09-13T17:15:03Z,3ds_redirect,card_mastercard,KES,Kenya,gateway_alpha,redirected,,desktop,Chrome,339.09,3419
ses_0583,evt_003608,6,2026-09-13T17:15:09Z,3ds_completed,card_mastercard,KES,Kenya,gateway_alpha,success,,desktop,Chrome,339.09,4109
ses_0583,evt_003609,7,2026-09-13T17:15:16Z,authorization_response,card_mastercard,KES,Kenya,gateway_alpha,failed,invalid_card,desktop,Chrome,339.09,617
ses_0584,evt_003610,1,2026-09-07T07:36:44Z,checkout_initiated,card_visa,PHP,Philippines,gateway_alpha,started,,mobile,Chrome,244.07,1508
ses_0584,evt_003611,2,2026-09-07T07:36:52Z,method_selected,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,244.07,1694
ses_0584,evt_003612,3,2026-09-07T07:37:01Z,details_entered,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,244.07,1202
ses_0584,evt_003613,4,2026-09-07T07:37:05Z,authorization_requested,card_visa,PHP,Philippines,gateway_alpha,submitted,,mobile,Chrome,244.07,1770
ses_0584,evt_003614,5,2026-09-07T07:37:10Z,3ds_redirect,card_visa,PHP,Philippines,gateway_alpha,redirected,,mobile,Chrome,244.07,2632
ses_0584,evt_003615,6,2026-09-07T07:37:16Z,3ds_completed,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,244.07,4071
ses_0584,evt_003616,7,2026-09-07T07:37:20Z,authorization_response,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,244.07,335
ses_0584,evt_003617,8,2026-09-07T07:37:30Z,payment_completed,card_visa,PHP,Philippines,gateway_alpha,success,,mobile,Chrome,244.07,384
ses_0585,evt_003618,1,2026-09-04T19:20:28Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_alpha,started,,desktop,Chrome,202.15,1509
ses_0585,evt_003619,2,2026-09-04T19:20:31Z,method_selected,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,202.15,1045
ses_0585,evt_003620,3,2026-09-04T19:20:43Z,details_entered,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,202.15,1585
ses_0585,evt_003621,4,2026-09-04T19:20:50Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_alpha,submitted,,desktop,Chrome,202.15,1480
ses_0585,evt_003622,5,2026-09-04T19:20:58Z,3ds_redirect,card_mastercard,PHP,Philippines,gateway_alpha,redirected,,desktop,Chrome,202.15,3420
ses_0585,evt_003623,6,2026-09-04T19:21:04Z,3ds_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,202.15,1541
ses_0585,evt_003624,7,2026-09-04T19:21:13Z,authorization_response,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,202.15,686
ses_0585,evt_003625,8,2026-09-04T19:21:16Z,payment_completed,card_mastercard,PHP,Philippines,gateway_alpha,success,,desktop,Chrome,202.15,1209
ses_0586,evt_003626,1,2026-09-09T23:21:17Z,checkout_initiated,card_mastercard,SGD,Singapore,gateway_beta,started,,mobile,Edge,35.03,1680
ses_0586,evt_003627,2,2026-09-09T23:21:22Z,method_selected,card_mastercard,SGD,Singapore,gateway_beta,success,,mobile,Edge,35.03,1712
ses_0586,evt_003628,3,2026-09-09T23:21:28Z,details_entered,card_mastercard,SGD,Singapore,gateway_beta,success,,mobile,Edge,35.03,655
ses_0586,evt_003629,4,2026-09-09T23:21:34Z,authorization_requested,card_mastercard,SGD,Singapore,gateway_beta,submitted,,mobile,Edge,35.03,1568
ses_0586,evt_003630,5,2026-09-09T23:21:41Z,3ds_redirect,card_mastercard,SGD,Singapore,gateway_beta,redirected,,mobile,Edge,35.03,4554
ses_0586,evt_003631,6,2026-09-09T23:21:51Z,3ds_completed,card_mastercard,SGD,Singapore,gateway_beta,success,,mobile,Edge,35.03,3027
ses_0586,evt_003632,7,2026-09-09T23:21:55Z,authorization_response,card_mastercard,SGD,Singapore,gateway_beta,failed,fraud_suspected,mobile,Edge,35.03,1439
ses_0587,evt_003633,1,2026-09-11T04:08:01Z,checkout_initiated,card_mastercard,PHP,Philippines,gateway_beta,started,,mobile,Chrome,402.42,559
ses_0587,evt_003634,2,2026-09-11T04:08:06Z,method_selected,card_mastercard,PHP,Philippines,gateway_beta,success,,mobile,Chrome,402.42,1110
ses_0587,evt_003635,3,2026-09-11T04:08:14Z,details_entered,card_mastercard,PHP,Philippines,gateway_beta,success,,mobile,Chrome,402.42,1673
ses_0587,evt_003636,4,2026-09-11T04:08:18Z,authorization_requested,card_mastercard,PHP,Philippines,gateway_beta,submitted,,mobile,Chrome,402.42,462
ses_0587,evt_003637,5,2026-09-11T04:08:30Z,3ds_redirect,card_mastercard,PHP,Philippines,gateway_beta,redirected,,mobile,Chrome,402.42,11353
ses_0587,evt_003638,6,2026-09-11T04:08:43Z,3ds_completed,card_mastercard,PHP,Philippines,gateway_beta,abandoned,3ds_abandoned,mobile,Chrome,402.42,11133
ses_0588,evt_003639,1,2026-09-02T12:40:22Z,checkout_initiated,card_visa,USD,Cross-border,gateway_alpha,started,,mobile,Firefox,152.66,1619
ses_0588,evt_003640,2,2026-09-02T12:40:26Z,method_selected,card_visa,USD,Cross-border,gateway_alpha,success,,mobile,Firefox,152.66,1781
ses_0588,evt_003641,3,2026-09-02T12:40:36Z,details_entered,card_visa,USD,Cross-border,gateway_alpha,success,,mobile,Firefox,152.66,1689
ses_0588,evt_003642,4,2026-09-02T12:40:44Z,authorization_requested,card_visa,USD,Cross-border,gateway_alpha,submitted,,mobile,Firefox,152.66,630
ses_0588,evt_003643,5,2026-09-02T12:40:50Z,3ds_redirect,card_visa,USD,Cross-border,gateway_alpha,redirected,,mobile,Firefox,152.66,2275
ses_0588,evt_003644,6,2026-09-02T12:40:54Z,3ds_completed,card_visa,USD,Cross-border,gateway_alpha,success,,mobile,Firefox,152.66,2251
ses_0588,evt_003645,7,2026-09-02T12:41:04Z,authorization_response,card_visa,USD,Cross-border,gateway_alpha,success,,mobile,Firefox,152.66,692
ses_0588,evt_003646,8,2026-09-02T12:41:08Z,payment_completed,card_visa,USD,Cross-border,gateway_alpha,success,,mobile,Firefox,152.66,331
ses_0589,evt_003647,1,2026-09-01T06:26:33Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_alpha,started,,mobile,Chrome,164.56,971
ses_0589,evt_003648,2,2026-09-01T06:26:39Z,method_selected,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,164.56,423
ses_0589,evt_003649,3,2026-09-01T06:26:47Z,details_entered,card_mastercard,KES,Kenya,gateway_alpha,success,,mobile,Chrome,164.56,854
ses_0589,evt_003650,4,2026-09-01T06:26:51Z,authorization_requested,card_mastercard,KES,Kenya,gateway_alpha,submitted,,mobile,Chrome,164.56,1245
ses_0589,evt_003651,5,2026-09-01T06:27:08Z,3ds_redirect,card_mastercard,KES,Kenya,gateway_alpha,redirected,,mobile,Chrome,164.56,9551
ses_0589,evt_003652,6,2026-09-01T06:27:25Z,3ds_completed,card_mastercard,KES,Kenya,gateway_alpha,abandoned,3ds_abandoned,mobile,Chrome,164.56,12163
ses_0590,evt_003653,1,2026-09-09T05:59:24Z,checkout_initiated,gcash,PHP,Philippines,wallet_hub,started,,mobile,Chrome,157.70,816
ses_0590,evt_003654,2,2026-09-09T05:59:26Z,method_selected,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,157.70,336
ses_0590,evt_003655,3,2026-09-09T05:59:28Z,details_entered,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,157.70,583
ses_0590,evt_003656,4,2026-09-09T05:59:37Z,authorization_requested,gcash,PHP,Philippines,wallet_hub,submitted,,mobile,Chrome,157.70,1256
ses_0590,evt_003657,5,2026-09-09T05:59:45Z,authorization_response,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,157.70,707
ses_0590,evt_003658,6,2026-09-09T05:59:47Z,payment_completed,gcash,PHP,Philippines,wallet_hub,success,,mobile,Chrome,157.70,478
ses_0591,evt_003659,1,2026-09-07T22:28:03Z,checkout_initiated,mpesa,USD,Cross-border,wallet_hub,started,,mobile,Chrome,323.20,1206
ses_0591,evt_003660,2,2026-09-07T22:28:12Z,method_selected,mpesa,USD,Cross-border,wallet_hub,success,,mobile,Chrome,323.20,1607
ses_0591,evt_003661,3,2026-09-07T22:28:18Z,details_entered,mpesa,USD,Cross-border,wallet_hub,success,,mobile,Chrome,323.20,1203
ses_0591,evt_003662,4,2026-09-07T22:28:29Z,authorization_requested,mpesa,USD,Cross-border,wallet_hub,submitted,,mobile,Chrome,323.20,1176
ses_0591,evt_003663,5,2026-09-07T22:28:31Z,authorization_response,mpesa,USD,Cross-border,wallet_hub,success,,mobile,Chrome,323.20,492
ses_0591,evt_003664,6,2026-09-07T22:28:34Z,payment_completed,mpesa,USD,Cross-border,wallet_hub,success,,mobile,Chrome,323.20,1124
ses_0592,evt_003665,1,2026-09-13T14:36:12Z,checkout_initiated,card_visa,PHP,Philippines,gateway_beta,started,,mobile,Safari,335.88,1648
ses_0592,evt_003666,2,2026-09-13T14:36:14Z,method_selected,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Safari,335.88,779
ses_0592,evt_003667,3,2026-09-13T14:36:17Z,details_entered,card_visa,PHP,Philippines,gateway_beta,success,,mobile,Safari,335.88,824
ses_0592,evt_003668,4,2026-09-13T14:36:27Z,authorization_requested,card_visa,PHP,Philippines,gateway_beta,submitted,,mobile,Safari,335.88,1608
ses_0592,evt_003669,5,2026-09-13T14:36:44Z,authorization_response,card_visa,PHP,Philippines,gateway_beta,failed,timeout,mobile,Safari,335.88,10217
ses_0593,evt_003670,1,2026-09-08T05:59:27Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Chrome,361.31,788
ses_0593,evt_003671,2,2026-09-08T05:59:31Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,361.31,1540
ses_0593,evt_003672,3,2026-09-08T05:59:35Z,details_entered,mpesa,KES,Kenya,wallet_hub,abandoned,,mobile,Chrome,361.31,286
ses_0594,evt_003673,1,2026-09-09T07:16:39Z,checkout_initiated,bnpl_atome,PHP,Philippines,bnpl_connect,started,,mobile,Chrome,353.22,349
ses_0594,evt_003674,2,2026-09-09T07:16:48Z,method_selected,bnpl_atome,PHP,Philippines,bnpl_connect,success,,mobile,Chrome,353.22,1339
ses_0594,evt_003675,3,2026-09-09T07:16:55Z,details_entered,bnpl_atome,PHP,Philippines,bnpl_connect,success,,mobile,Chrome,353.22,1612
ses_0594,evt_003676,4,2026-09-09T07:17:06Z,authorization_requested,bnpl_atome,PHP,Philippines,bnpl_connect,submitted,,mobile,Chrome,353.22,217
ses_0594,evt_003677,5,2026-09-09T07:17:13Z,authorization_response,bnpl_atome,PHP,Philippines,bnpl_connect,failed,insufficient_funds,mobile,Chrome,353.22,615
ses_0595,evt_003678,1,2026-09-13T20:19:00Z,checkout_initiated,mpesa,KES,Kenya,wallet_hub,started,,mobile,Chrome,153.04,1340
ses_0595,evt_003679,2,2026-09-13T20:19:12Z,method_selected,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,153.04,1748
ses_0595,evt_003680,3,2026-09-13T20:19:21Z,details_entered,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,153.04,843
ses_0595,evt_003681,4,2026-09-13T20:19:32Z,authorization_requested,mpesa,KES,Kenya,wallet_hub,submitted,,mobile,Chrome,153.04,1149
ses_0595,evt_003682,5,2026-09-13T20:19:42Z,authorization_response,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,153.04,1328
ses_0595,evt_003683,6,2026-09-13T20:19:50Z,payment_completed,mpesa,KES,Kenya,wallet_hub,success,,mobile,Chrome,153.04,547
ses_0596,evt_003684,1,2026-09-05T03:03:31Z,checkout_initiated,card_mastercard,KES,Kenya,gateway_beta,started,,mobile,Chrome,18.99,652
ses_0596,evt_003685,2,2026-09-05T03:03:40Z,method_selected,card_mastercard,KES,Kenya,gateway_beta,success,,mobile,Chrome,18.99,923
ses_0596,evt_003686,3,2026-09-05T03:03:42Z,details_entered,card_mastercard,KES,Kenya,gateway_beta,success,,mobile,Chrome,18.99,1433
ses_0596,evt_003687,4,2026-09-05T03:03:49Z,authorization_requested,card_mastercard,KES,Kenya,gateway_beta,submitted,,mobile,Chrome,18.99,1257
ses_0596,evt_003688,5,2026-09-05T03:03:52Z,authorization_response,card_mastercard,KES,Kenya,gateway_beta,success,,mobile,Chrome,18.99,517
ses_0596,evt_003689,6,2026-09-05T03:03:58Z,payment_completed,card_mastercard,KES,Kenya,gateway_beta,success,,mobile,Chrome,18.99,1028
ses_0597,evt_003690,1,2026-09-14T05:27:13Z,checkout_initiated,card_visa,KES,Kenya,gateway_beta,started,,mobile,Safari,439.15,1451
ses_0597,evt_003691,2,2026-09-14T05:27:23Z,method_selected,card_visa,KES,Kenya,gateway_beta,success,,mobile,Safari,439.15,829
ses_0597,evt_003692,3,2026-09-14T05:27:31Z,details_entered,card_visa,KES,Kenya,gateway_beta,success,,mobile,Safari,439.15,976
ses_0597,evt_003693,4,2026-09-14T05:27:34Z,authorization_requested,card_visa,KES,Kenya,gateway_beta,submitted,,mobile,Safari,439.15,990
ses_0597,evt_003694,5,2026-09-14T05:27:44Z,3ds_redirect,card_visa,KES,Kenya,gateway_beta,redirected,,mobile,Safari,439.15,3203
ses_0597,evt_003695,6,2026-09-14T05:27:56Z,3ds_completed,card_visa,KES,Kenya,gateway_beta,success,,mobile,Safari,439.15,4503
ses_0597,evt_003696,7,2026-09-14T05:28:06Z,authorization_response,card_visa,KES,Kenya,gateway_beta,failed,fraud_suspected,mobile,Safari,439.15,1273
ses_0598,evt_003697,1,2026-09-13T07:39:11Z,checkout_initiated,card_visa,KES,Kenya,gateway_alpha,started,,mobile,Edge,156.17,1658
ses_0598,evt_003698,2,2026-09-13T07:39:14Z,method_selected,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Edge,156.17,269
ses_0598,evt_003699,3,2026-09-13T07:39:19Z,details_entered,card_visa,KES,Kenya,gateway_alpha,success,,mobile,Edge,156.17,1588
ses_0598,evt_003700,4,2026-09-13T07:39:31Z,authorization_requested,card_visa,KES,Kenya,gateway_alpha,submitted,,mobile,Edge,156.17,1547
ses_0598,evt_003701,5,2026-09-13T07:39:39Z,3ds_redirect,card_visa,KES,Kenya,gateway_alpha,redirected,,mobile,Edge,156.17,3920
